,Unnamed: 0,symbol,date,close,high,low,open,volume,adjClose,adjVolume,divCash,splitFactor
213,213,AAPL,2016-03-31 00:00:00+00:00,108.99,109.9,108.88,109.72,25888449,101.8697688,25888449,0.0,1.0
214,214,AAPL,2016-04-01 00:00:00+00:00,109.99,110.0,108.2,108.78,25873950,102.8044396,25873950,0.0,1.0
215,215,AAPL,2016-04-04 00:00:00+00:00,111.12,112.19,110.27,110.42,37356204,103.8606176,37356204,0.0,1.0
216,216,AAPL,2016-04-05 00:00:00+00:00,109.81,110.73,109.42,109.51,26578652,102.6361989,26578652,0.0,1.0
217,217,AAPL,2016-04-06 00:00:00+00:00,110.96,110.98,109.2,110.23,26404077,103.7110703,26404077,0.0,1.0
218,218,AAPL,2016-04-07 00:00:00+00:00,108.54,110.42,108.121,109.95,31801870,101.449167,31801870,0.0,1.0
219,219,AAPL,2016-04-08 00:00:00+00:00,108.66,109.77,108.17,108.91,23581740,101.5613275,23581740,0.0,1.0
220,220,AAPL,2016-04-11 00:00:00+00:00,109.02,110.61,108.83,108.97,29407518,101.897809,29407518,0.0,1.0
221,221,AAPL,2016-04-12 00:00:00+00:00,110.44,110.5,108.66,109.34,27232325,103.2250415,27232325,0.0,1.0
222,222,AAPL,2016-04-13 00:00:00+00:00,112.04,112.34,110.8,110.8,33257316,104.7205147,33257316,0.0,1.0
223,223,AAPL,2016-04-14 00:00:00+00:00,112.1,112.39,111.33,111.62,25473923,104.776595,25473923,0.0,1.0
224,224,AAPL,2016-04-15 00:00:00+00:00,109.85,112.3,109.73,112.11,46938969,102.6735857,46938969,0.0,1.0
225,225,AAPL,2016-04-18 00:00:00+00:00,107.48,108.95,106.94,108.89,60821461,100.4584159,60821461,0.0,1.0
226,226,AAPL,2016-04-19 00:00:00+00:00,106.91,108.0,106.23,107.88,32384879,99.9256536,32384879,0.0,1.0
227,227,AAPL,2016-04-20 00:00:00+00:00,107.13,108.09,106.06,106.64,30611030,100.1312812,30611030,0.0,1.0
228,228,AAPL,2016-04-21 00:00:00+00:00,105.97,106.93,105.52,106.93,31552525,99.04706306,31552525,0.0,1.0
229,229,AAPL,2016-04-22 00:00:00+00:00,105.68,106.48,104.62,105.01,33683121,98.77600854,33683121,0.0,1.0
230,230,AAPL,2016-04-25 00:00:00+00:00,105.08,105.65,104.51,105.0,28031588,98.21520607,28031588,0.0,1.0
231,231,AAPL,2016-04-26 00:00:00+00:00,104.35,105.3,103.91,103.91,56016165,97.53289639,56016165,0.0,1.0
232,232,AAPL,2016-04-27 00:00:00+00:00,97.82,98.71,95.68,96.0,114602142,91.42949617,114602142,0.0,1.0
233,233,AAPL,2016-04-28 00:00:00+00:00,94.83,97.88,94.25,97.61,82242690,88.63483052,82242690,0.0,1.0
234,234,AAPL,2016-04-29 00:00:00+00:00,93.74,94.72,92.51,93.99,68531478,87.61603937,68531478,0.0,1.0
235,235,AAPL,2016-05-02 00:00:00+00:00,93.64,94.08,92.4,93.965,48160104,87.52257229,48160104,0.0,1.0
236,236,AAPL,2016-05-03 00:00:00+00:00,95.18,95.74,93.68,94.2,56831277,88.9619653,56831277,0.0,1.0
237,237,AAPL,2016-05-04 00:00:00+00:00,94.19,95.9,93.82,95.2,41025475,88.03664122,41025475,0.0,1.0
238,238,AAPL,2016-05-05 00:00:00+00:00,93.24,94.07,92.68,94.0,35890500,87.68146632,35890500,0.57,1.0
239,239,AAPL,2016-05-06 00:00:00+00:00,92.72,93.45,91.85,93.37,43699886,87.19246629,43699886,0.0,1.0
240,240,AAPL,2016-05-09 00:00:00+00:00,92.79,93.77,92.59,93.0,32936436,87.25829322,32936436,0.0,1.0
241,241,AAPL,2016-05-10 00:00:00+00:00,93.42,93.57,92.11,93.33,33686836,87.85073556,33686836,0.0,1.0
242,242,AAPL,2016-05-11 00:00:00+00:00,92.51,93.57,92.46,93.48,28719109,86.99498551,28719109,0.0,1.0
243,243,AAPL,2016-05-12 00:00:00+00:00,90.34,92.78,89.47,92.72,76314690,84.95435079,76314690,0.0,1.0
244,244,AAPL,2016-05-13 00:00:00+00:00,90.52,91.67,90.0,90.0,44392765,85.12362003,44392765,0.0,1.0
245,245,AAPL,2016-05-16 00:00:00+00:00,93.88,94.39,91.65,92.39,61259756,88.28331251,61259756,0.0,1.0
246,246,AAPL,2016-05-17 00:00:00+00:00,93.49,94.7,93.01,94.55,46916939,87.91656249,46916939,0.0,1.0
247,247,AAPL,2016-05-18 00:00:00+00:00,94.56,95.21,93.89,94.16,42062391,88.92277408,42062391,0.0,1.0
248,248,AAPL,2016-05-19 00:00:00+00:00,94.2,94.64,93.57,94.64,30442100,88.5842356,30442100,0.0,1.0
249,249,AAPL,2016-05-20 00:00:00+00:00,95.22,95.43,94.52,94.64,32025968,89.54342796,32025968,0.0,1.0
250,250,AAPL,2016-05-23 00:00:00+00:00,96.43,97.19,95.67,95.87,38018643,90.68129341,38018643,0.0,1.0
251,251,AAPL,2016-05-24 00:00:00+00:00,97.9,98.09,96.84,97.22,35140174,92.06365887,35140174,0.0,1.0
252,252,AAPL,2016-05-25 00:00:00+00:00,99.62,99.74,98.11,98.67,38642108,93.68112049,38642108,0.0,1.0
253,253,AAPL,2016-05-26 00:00:00+00:00,100.41,100.73,98.64,99.68,56331159,94.42402438,56331159,0.0,1.0
254,254,AAPL,2016-05-27 00:00:00+00:00,100.35,100.47,99.245,99.44,36341240,94.3676013,36341240,0.0,1.0
255,255,AAPL,2016-05-31 00:00:00+00:00,99.86,100.4,98.82,99.6,42307212,93.90681281,42307212,0.0,1.0
256,256,,2016-06-01 00:00:00+00:00,98.46,99.54,98.33,99.02,29173285,92.59027428,29173285,0.0,1.0
257,257,AAPL,2016-06-02 00:00:00+00:00,97.72,97.84,96.63,97.6,40191600,91.89438963,40191600,0.0,1.0
258,258,AAPL,2016-06-03 00:00:00+00:00,97.92,98.27,97.45,97.79,28504888,92.08246656,28504888,0.0,1.0
259,259,AAPL,2016-06-06 00:00:00+00:00,98.63,101.89,97.55,97.99,23292504,92.75013967,23292504,0.0,1.0
260,260,AAPL,2016-06-07 00:00:00+00:00,99.03,99.87,98.96,99.25,22409450,93.12629354,22409450,0.0,1.0
261,261,AAPL,2016-06-08 00:00:00+00:00,98.94,99.56,98.68,99.02,20848131,93.04165892,20848131,0.0,1.0
262,262,AAPL,2016-06-09 00:00:00+00:00,99.65,99.99,98.46,98.5,26601354,93.70933203,26601354,0.0,1.0
263,263,AAPL,2016-06-10 00:00:00+00:00,98.83,99.3457,98.48,98.53,31712936,92.93821661,31712936,0.0,1.0
264,264,AAPL,2016-06-13 00:00:00+00:00,97.34,99.12,97.1,98.69,38020494,91.53704345,38020494,0.0,1.0
265,265,AAPL,2016-06-14 00:00:00+00:00,97.46,98.475,96.75,97.32,31931944,91.64988961,31931944,0.0,1.0
266,266,AAPL,2016-06-15 00:00:00+00:00,97.14,98.41,97.03,97.82,29445227,91.34896652,29445227,0.0,1.0
267,267,AAPL,2016-06-16 00:00:00+00:00,97.55,97.75,96.07,96.45,31326815,91.73452423,31326815,0.0,1.0
268,268,AAPL,2016-06-17 00:00:00+00:00,95.33,96.65,95.3,96.62,61008219,89.64687027,61008219,0.0,1.0
269,269,AAPL,2016-06-20 00:00:00+00:00,95.1,96.57,95.03,96.0,34411901,89.4305818,34411901,0.0,1.0
270,270,AAPL,2016-06-21 00:00:00+00:00,95.91,96.35,94.676,94.94,35546358,90.19229338,35546358,0.0,1.0
271,271,AAPL,2016-06-22 00:00:00+00:00,95.55,96.89,95.35,96.25,29219122,89.8537549,29219122,0.0,1.0
272,272,AAPL,2016-06-23 00:00:00+00:00,96.1,96.29,95.25,95.94,32240187,90.37096647,32240187,0.0,1.0
273,273,AAPL,2016-06-24 00:00:00+00:00,93.4,94.655,92.65,92.91,75311356,87.83192787,75311356,0.0,1.0
274,274,AAPL,2016-06-27 00:00:00+00:00,92.04,93.05,91.5,93.0,46622188,86.55300472,46622188,0.0,1.0
275,275,AAPL,2016-06-28 00:00:00+00:00,93.59,93.66,92.14,92.9,40444914,88.01060095,40444914,0.0,1.0
276,276,AAPL,2016-06-29 00:00:00+00:00,94.4,94.55,93.63,93.97,36531006,88.77231253,36531006,0.0,1.0
277,277,AAPL,2016-06-30 00:00:00+00:00,95.6,95.77,94.3,94.44,35836356,89.90077413,35836356,0.0,1.0
278,278,AAPL,2016-07-01 00:00:00+00:00,95.89,96.465,95.33,95.49,26026540,90.17348569,26026540,0.0,1.0
279,279,AAPL,2016-07-05 00:00:00+00:00,94.99,95.4,94.46,95.39,27705210,89.32713949,27705210,0.0,1.0
280,280,AAPL,2016-07-06 00:00:00+00:00,95.53,95.66,94.37,94.6,30949090,89.83494721,30949090,0.0,1.0
281,281,AAPL,2016-07-07 00:00:00+00:00,95.94,96.5,95.62,95.7,25139558,90.22050492,25139558,0.0,1.0
282,282,AAPL,2016-07-08 00:00:00+00:00,96.68,96.89,96.05,96.49,28912103,90.91638957,28912103,0.0,1.0
283,283,AAPL,2016-07-11 00:00:00+00:00,96.98,97.65,96.73,96.75,23794945,91.19850497,23794945,0.0,1.0
284,284,AAPL,2016-07-12 00:00:00+00:00,97.42,97.7,97.12,97.17,24167463,91.61227423,24167463,0.0,1.0
285,285,AAPL,2016-07-13 00:00:00+00:00,96.87,97.67,96.84,97.41,25892171,91.09506266,25892171,0.0,1.0
286,286,AAPL,2016-07-14 00:00:00+00:00,98.79,98.99,97.32,97.39,38918997,92.90060122,38918997,0.0,1.0
287,287,AAPL,2016-07-15 00:00:00+00:00,98.78,99.3,98.5,98.92,30136990,92.89119737,30136990,0.0,1.0
288,288,AAPL,2016-07-18 00:00:00+00:00,99.83,100.13,98.6,98.7,36493867,93.87860127,36493867,0.0,1.0
289,289,AAPL,2016-07-19 00:00:00+00:00,99.87,100.0,99.34,99.56,23779924,93.91621666,23779924,0.0,1.0
290,290,AAPL,2016-07-20 00:00:00+00:00,99.96,100.46,99.735,100.0,26275968,94.00085128,26275968,0.0,1.0
291,291,AAPL,2016-07-21 00:00:00+00:00,99.43,101.0,99.13,99.83,32702028,93.50244741,32702028,0.0,1.0
292,292,AAPL,2016-07-22 00:00:00+00:00,98.66,99.3,98.31,99.26,28313669,92.77835121,28313669,0.0,1.0
293,293,AAPL,2016-07-25 00:00:00+00:00,97.34,98.84,96.92,98.25,40382921,91.53704345,40382921,0.0,1.0
294,294,AAPL,2016-07-26 00:00:00+00:00,96.67,97.97,96.42,96.82,56239822,90.90698573,56239822,0.0,1.0
295,295,AAPL,2016-07-27 00:00:00+00:00,102.95,104.35,102.75,104.265,92344820,96.81260143,92344820,0.0,1.0
296,296,AAPL,2016-07-28 00:00:00+00:00,104.34,104.45,102.82,102.83,39869839,98.11973612,39869839,0.0,1.0
297,297,AAPL,2016-07-29 00:00:00+00:00,104.21,104.55,103.68,104.19,27733688,97.99748611,27733688,0.0,1.0
298,298,AAPL,2016-08-01 00:00:00+00:00,106.05,106.15,104.41,104.41,38167871,99.7277939,38167871,0.0,1.0
299,299,AAPL,2016-08-02 00:00:00+00:00,104.48,106.07,104.0,106.05,33816556,98.25138997,33816556,0.0,1.0
300,300,AAPL,2016-08-03 00:00:00+00:00,105.79,105.84,104.77,104.81,30202641,99.48329389,30202641,0.0,1.0
301,301,AAPL,2016-08-04 00:00:00+00:00,105.87,106.0,105.28,105.58,27408650,100.0945439,27408650,0.57,1.0
302,302,AAPL,2016-08-05 00:00:00+00:00,107.48,107.65,106.18,106.27,40553402,101.6167147,40553402,0.0,1.0
303,303,AAPL,2016-08-08 00:00:00+00:00,108.37,108.37,107.16,107.52,28037220,102.4581631,28037220,0.0,1.0
304,304,AAPL,2016-08-09 00:00:00+00:00,108.81,108.94,108.01,108.23,26315204,102.87416,26315204,0.0,1.0
305,305,AAPL,2016-08-10 00:00:00+00:00,108.0,108.9,107.76,108.71,24008505,102.1083474,24008505,0.0,1.0
306,306,AAPL,2016-08-11 00:00:00+00:00,107.93,108.93,107.85,108.52,27484506,102.0421661,27484506,0.0,1.0
307,307,AAPL,2016-08-12 00:00:00+00:00,108.18,108.44,107.78,107.78,18660434,102.278528,18660434,0.0,1.0
308,308,AAPL,2016-08-15 00:00:00+00:00,109.48,109.54,108.08,108.14,25868209,103.50761,25868209,0.0,1.0
309,309,AAPL,2016-08-16 00:00:00+00:00,109.38,110.23,109.21,109.63,33794448,103.4130652,33794448,0.0,1.0
310,310,AAPL,2016-08-17 00:00:00+00:00,109.22,109.37,108.34,109.1,25355976,103.2617936,25355976,0.0,1.0
311,311,AAPL,2016-08-18 00:00:00+00:00,109.08,109.6,109.02,109.23,21984703,103.1294309,21984703,0.0,1.0
312,312,AAPL,2016-08-19 00:00:00+00:00,109.36,109.69,108.36,108.77,25368072,103.3941563,25368072,0.0,1.0
313,313,AAPL,2016-08-22 00:00:00+00:00,108.51,109.1,107.85,108.86,25820230,102.5905257,25820230,0.0,1.0
314,314,AAPL,2016-08-23 00:00:00+00:00,108.85,109.32,108.53,108.59,21257669,102.911978,21257669,0.0,1.0
315,315,AAPL,2016-08-24 00:00:00+00:00,108.03,108.75,107.68,108.565,23675081,102.1367109,23675081,0.0,1.0
316,316,AAPL,2016-08-25 00:00:00+00:00,107.57,107.88,106.68,107.39,25086248,101.7018049,25086248,0.0,1.0
317,317,AAPL,2016-08-26 00:00:00+00:00,106.94,107.95,106.31,107.41,27766291,101.1061729,27766291,0.0,1.0
318,318,AAPL,2016-08-29 00:00:00+00:00,106.82,107.44,106.29,106.62,24970300,100.9927192,24970300,0.0,1.0
319,319,AAPL,2016-08-30 00:00:00+00:00,106.0,106.5,105.5,105.8,24863945,100.2174521,24863945,0.0,1.0
320,320,AAPL,2016-08-31 00:00:00+00:00,106.1,106.5699,105.64,105.66,29662406,100.3119969,29662406,0.0,1.0
321,321,AAPL,2016-09-01 00:00:00+00:00,106.73,106.8,105.62,106.14,26701523,100.9076289,26701523,0.0,1.0
322,322,AAPL,2016-09-02 00:00:00+00:00,107.73,108.0,106.82,107.7,26802450,101.8530766,26802450,0.0,1.0
323,323,AAPL,2016-09-06 00:00:00+00:00,107.7,108.3,107.51,107.9,26880391,101.8247131,26880391,0.0,1.0
324,324,AAPL,2016-09-07 00:00:00+00:00,108.36,108.76,107.07,107.83,42364328,102.4487086,42364328,0.0,1.0
325,325,AAPL,2016-09-08 00:00:00+00:00,105.52,107.27,105.24,107.25,53002026,99.76363724,53002026,0.0,1.0
326,326,AAPL,2016-09-09 00:00:00+00:00,103.13,105.72,103.13,104.64,46556984,97.50401733,46556984,0.0,1.0
327,327,AAPL,2016-09-12 00:00:00+00:00,105.44,105.72,102.53,102.65,45292770,99.68800143,45292770,0.0,1.0
328,328,AAPL,2016-09-13 00:00:00+00:00,107.95,108.79,107.24,107.51,62176190,102.0610751,62176190,0.0,1.0
329,329,AAPL,2016-09-14 00:00:00+00:00,111.77,113.03,108.6,108.73,112340318,105.6726851,112340318,0.0,1.0
330,330,AAPL,2016-09-15 00:00:00+00:00,115.57,115.73,113.49,113.86,90613177,109.2653862,90613177,0.0,1.0
331,331,AAPL,2016-09-16 00:00:00+00:00,114.92,116.13,114.04,115.12,79886911,108.6508453,79886911,0.0,1.0
332,332,AAPL,2016-09-19 00:00:00+00:00,113.58,116.18,113.25,115.19,47023046,107.3839454,47023046,0.0,1.0
333,333,AAPL,2016-09-20 00:00:00+00:00,113.57,114.12,112.51,113.05,34514269,107.3744909,34514269,0.0,1.0
334,334,AAPL,2016-09-21 00:00:00+00:00,113.55,113.989,112.441,113.85,36003185,107.355582,36003185,0.0,1.0
335,335,AAPL,2016-09-22 00:00:00+00:00,114.62,114.94,114.0,114.35,31073984,108.367211,31073984,0.0,1.0
336,336,AAPL,2016-09-23 00:00:00+00:00,112.71,114.79,111.55,114.42,52481151,106.5614059,52481151,0.0,1.0
337,337,AAPL,2016-09-26 00:00:00+00:00,112.88,113.39,111.55,111.64,29869442,106.722132,29869442,0.0,1.0
338,338,AAPL,2016-09-27 00:00:00+00:00,113.09,113.18,112.34,113.0,24607412,106.920676,24607412,0.0,1.0
339,339,AAPL,2016-09-28 00:00:00+00:00,113.95,114.64,113.43,113.69,29641085,107.733761,29641085,0.0,1.0
340,340,AAPL,2016-09-29 00:00:00+00:00,112.18,113.8,111.8,113.16,35886990,106.0603187,35886990,0.0,1.0
341,341,AAPL,2016-09-30 00:00:00+00:00,113.05,113.37,111.8,112.46,36379106,106.8828581,36379106,0.0,1.0
342,342,AAPL,2016-10-03 00:00:00+00:00,112.52,113.05,112.28,112.71,21701760,106.3817709,21701760,0.0,1.0
343,343,AAPL,2016-10-04 00:00:00+00:00,113.0,114.31,112.63,113.06,29736835,106.8355857,29736835,0.0,1.0
344,344,AAPL,2016-10-05 00:00:00+00:00,113.05,113.66,112.69,113.4,21453089,106.8828581,21453089,0.0,1.0
345,345,AAPL,2016-10-06 00:00:00+00:00,113.89,114.34,113.13,113.7,28779313,107.6770342,28779313,0.0,1.0
346,346,AAPL,2016-10-07 00:00:00+00:00,114.06,114.56,113.51,114.31,24358443,107.8377603,24358443,0.0,1.0
347,347,AAPL,2016-10-10 00:00:00+00:00,116.05,116.75,114.72,115.02,36235956,109.7192011,36235956,0.0,1.0
348,348,AAPL,2016-10-11 00:00:00+00:00,116.3,118.69,116.2,117.7,64041043,109.955563,64041043,0.0,1.0
349,349,AAPL,2016-10-12 00:00:00+00:00,117.34,117.98,116.75,117.35,37586787,110.9388286,37586787,0.0,1.0
350,350,AAPL,2016-10-13 00:00:00+00:00,116.98,117.44,115.72,116.79,35192406,110.5984674,35192406,0.0,1.0
351,351,AAPL,2016-10-14 00:00:00+00:00,117.63,118.17,117.13,117.88,35652191,111.2130084,35652191,0.0,1.0
352,352,AAPL,2016-10-17 00:00:00+00:00,117.55,117.84,116.78,117.33,23624896,111.1373726,23624896,0.0,1.0
353,353,AAPL,2016-10-18 00:00:00+00:00,117.47,118.21,117.45,118.18,24553478,111.0617368,24553478,0.0,1.0
354,354,AAPL,2016-10-19 00:00:00+00:00,117.12,117.76,113.8,117.25,20034594,110.7308301,20034594,0.0,1.0
355,355,AAPL,2016-10-20 00:00:00+00:00,117.06,117.38,116.33,116.86,24125801,110.6741033,24125801,0.0,1.0
356,356,AAPL,2016-10-21 00:00:00+00:00,116.6,116.91,116.28,116.81,23192665,110.2391973,23192665,0.0,1.0
357,357,AAPL,2016-10-24 00:00:00+00:00,117.65,117.74,117.0,117.1,23538673,111.2319174,23538673,0.0,1.0
358,358,AAPL,2016-10-25 00:00:00+00:00,118.25,118.36,117.31,117.95,48128970,111.799186,48128970,0.0,1.0
359,359,AAPL,2016-10-26 00:00:00+00:00,115.59,115.7,113.31,114.31,66134219,109.2842952,66134219,0.0,1.0
360,360,AAPL,2016-10-27 00:00:00+00:00,114.48,115.86,114.1,115.39,34562045,108.2348483,34562045,0.0,1.0
361,361,AAPL,2016-10-28 00:00:00+00:00,113.72,115.21,113.45,113.87,37861662,107.5163081,37861662,0.0,1.0
362,362,AAPL,2016-10-31 00:00:00+00:00,113.54,114.23,113.2,113.65,26419398,107.3461275,26419398,0.0,1.0
363,363,AAPL,2016-11-01 00:00:00+00:00,111.49,113.77,110.53,113.46,43825812,105.4079598,43825812,0.0,1.0
364,364,AAPL,2016-11-02 00:00:00+00:00,111.59,112.35,111.23,111.4,28331709,105.5025045,28331709,0.0,1.0
365,365,AAPL,2016-11-03 00:00:00+00:00,109.83,111.46,109.55,110.98,26932602,104.3774218,26932602,0.57,1.0
366,366,AAPL,2016-11-04 00:00:00+00:00,108.84,110.25,108.11,108.53,30836997,103.436571,30836997,0.0,1.0
367,367,AAPL,2016-11-07 00:00:00+00:00,110.41,110.51,109.46,110.08,32560000,104.9286274,32560000,0.0,1.0
368,368,AAPL,2016-11-08 00:00:00+00:00,111.06,111.72,109.7,110.31,24254179,105.5463577,24254179,0.0,1.0
369,369,AAPL,2016-11-09 00:00:00+00:00,110.88,111.32,108.05,109.88,59176361,105.3752939,59176361,0.0,1.0
370,370,AAPL,2016-11-10 00:00:00+00:00,107.79,111.09,105.83,111.09,57134541,102.4386989,57134541,0.0,1.0
371,371,AAPL,2016-11-11 00:00:00+00:00,108.43,108.87,106.55,107.12,34143898,103.0469257,34143898,0.0,1.0
372,372,AAPL,2016-11-14 00:00:00+00:00,105.71,107.809,104.08,107.71,51175504,100.4619618,51175504,0.0,1.0
373,373,AAPL,2016-11-15 00:00:00+00:00,107.11,107.68,106.1593,106.57,32264510,101.7924579,32264510,0.0,1.0
374,374,AAPL,2016-11-16 00:00:00+00:00,109.99,110.23,106.6,106.7,58840522,104.5294785,58840522,0.0,1.0
375,375,AAPL,2016-11-17 00:00:00+00:00,109.95,110.35,108.83,109.81,27632003,104.4914644,27632003,0.0,1.0
376,376,AAPL,2016-11-18 00:00:00+00:00,110.06,110.54,109.66,109.72,28428917,104.5960033,28428917,0.0,1.0
377,377,AAPL,2016-11-21 00:00:00+00:00,111.73,111.99,110.01,110.12,29264571,106.1830952,29264571,0.0,1.0
378,378,AAPL,2016-11-22 00:00:00+00:00,111.8,112.42,111.4,111.95,25965534,106.24962,25965534,0.0,1.0
379,379,AAPL,2016-11-23 00:00:00+00:00,111.23,111.51,110.33,111.36,27426394,105.707918,27426394,0.0,1.0
380,380,AAPL,2016-11-25 00:00:00+00:00,111.79,111.87,110.95,111.13,11475922,106.2401164,11475922,0.0,1.0
381,381,AAPL,2016-11-28 00:00:00+00:00,111.57,112.465,111.39,111.43,27193983,106.0310385,27193983,0.0,1.0
382,382,AAPL,2016-11-29 00:00:00+00:00,111.46,112.03,110.07,110.78,28528750,105.9264995,28528750,0.0,1.0
383,383,AAPL,2016-11-30 00:00:00+00:00,110.52,112.2,110.27,111.6,36162258,105.0331664,36162258,0.0,1.0
384,384,AAPL,2016-12-01 00:00:00+00:00,109.49,110.94,109.03,110.365,37086862,104.0543013,37086862,0.0,1.0
385,385,AAPL,2016-12-02 00:00:00+00:00,109.9,110.09,108.85,109.17,26527997,104.4439466,26527997,0.0,1.0
386,386,AAPL,2016-12-05 00:00:00+00:00,109.11,110.03,108.25,110.0,34324540,103.6931667,34324540,0.0,1.0
387,387,AAPL,2016-12-06 00:00:00+00:00,109.95,110.36,109.19,109.5,26195462,104.4914644,26195462,0.0,1.0
388,388,AAPL,2016-12-07 00:00:00+00:00,111.03,111.19,109.16,109.26,29998719,105.5178471,29998719,0.0,1.0
389,389,AAPL,2016-12-08 00:00:00+00:00,112.12,112.43,110.6,110.86,27068316,106.5537334,27068316,0.0,1.0
390,390,AAPL,2016-12-09 00:00:00+00:00,113.95,114.7,112.31,112.31,34402627,108.2928819,34402627,0.0,1.0
391,391,AAPL,2016-12-12 00:00:00+00:00,113.3,115.0,112.49,113.29,26374377,107.6751515,26374377,0.0,1.0
392,392,AAPL,2016-12-13 00:00:00+00:00,115.19,115.92,113.75,113.84,43733811,109.4713213,43733811,0.0,1.0
393,393,AAPL,2016-12-14 00:00:00+00:00,115.19,116.2,114.98,115.04,34031834,109.4713213,34031834,0.0,1.0
394,394,AAPL,2016-12-15 00:00:00+00:00,115.82,116.73,115.23,115.38,46524544,110.0700446,46524544,0.0,1.0
395,395,AAPL,2016-12-16 00:00:00+00:00,115.97,116.5,115.645,116.47,44351134,110.2125977,44351134,0.0,1.0
396,396,AAPL,2016-12-19 00:00:00+00:00,116.64,117.38,115.75,115.8,27779423,110.8493352,27779423,0.0,1.0
397,397,AAPL,2016-12-20 00:00:00+00:00,116.95,117.5,116.68,116.74,21424965,111.143945,21424965,0.0,1.0
398,398,AAPL,2016-12-21 00:00:00+00:00,117.06,117.4,116.78,116.8,23783165,111.248484,23783165,0.0,1.0
399,399,AAPL,2016-12-22 00:00:00+00:00,116.29,116.51,115.64,116.35,26085854,110.5167111,26085854,0.0,1.0
400,400,AAPL,2016-12-23 00:00:00+00:00,116.52,116.52,115.59,115.59,14249484,110.7352926,14249484,0.0,1.0
401,401,AAPL,2016-12-27 00:00:00+00:00,117.26,117.8,116.49,116.52,18296855,111.4385549,18296855,0.0,1.0
402,402,AAPL,2016-12-28 00:00:00+00:00,116.76,118.0166,116.2,117.52,20905892,110.9633777,20905892,0.0,1.0
403,403,AAPL,2016-12-29 00:00:00+00:00,116.73,117.1095,116.4,116.45,15039519,110.9348671,15039519,0.0,1.0
404,404,AAPL,2016-12-30 00:00:00+00:00,115.82,117.2,115.43,116.65,30586265,110.0700446,30586265,0.0,1.0
405,405,AAPL,2017-01-03 00:00:00+00:00,116.15,116.33,114.76,115.8,28781865,110.3836615,28781865,0.0,1.0
406,406,AAPL,2017-01-04 00:00:00+00:00,116.02,116.51,115.75,115.85,21118116,110.2601155,21118116,0.0,1.0
407,407,AAPL,2017-01-05 00:00:00+00:00,116.61,116.8642,115.81,115.92,22193587,110.8208245,22193587,0.0,1.0
408,408,AAPL,2017-01-06 00:00:00+00:00,117.91,118.16,116.47,116.78,31751900,112.0562852,31751900,0.0,1.0
409,409,AAPL,2017-01-09 00:00:00+00:00,118.99,119.43,117.94,117.95,33561948,113.082668,33561948,0.0,1.0
410,410,AAPL,2017-01-10 00:00:00+00:00,119.11,119.38,118.3,118.77,24462051,113.1967105,24462051,0.0,1.0
411,411,AAPL,2017-01-11 00:00:00+00:00,119.75,119.93,118.6,118.74,27588593,113.8049373,27588593,0.0,1.0
412,412,AAPL,2017-01-12 00:00:00+00:00,119.25,119.3,118.21,118.895,27086220,113.3297601,27086220,0.0,1.0
413,413,AAPL,2017-01-13 00:00:00+00:00,119.04,119.62,118.81,119.11,26111948,113.1301857,26111948,0.0,1.0
414,414,AAPL,2017-01-17 00:00:00+00:00,120.0,120.24,118.22,118.34,34439843,114.0425259,34439843,0.0,1.0
415,415,AAPL,2017-01-18 00:00:00+00:00,119.99,120.5,119.71,120.0,23712961,114.0330224,23712961,0.0,1.0
416,416,AAPL,2017-01-19 00:00:00+00:00,119.78,120.09,119.37,119.4,25597291,113.8334479,25597291,0.0,1.0
417,417,AAPL,2017-01-20 00:00:00+00:00,120.0,120.45,119.7346,120.45,32597892,114.0425259,32597892,0.0,1.0
418,418,AAPL,2017-01-23 00:00:00+00:00,120.08,120.81,119.77,120.0,22050218,114.1185542,22050218,0.0,1.0
419,419,AAPL,2017-01-24 00:00:00+00:00,119.97,120.1,119.5,119.55,23211038,114.0140153,23211038,0.0,1.0
420,420,AAPL,2017-01-25 00:00:00+00:00,121.88,122.1,120.28,120.42,32586673,115.8291921,32586673,0.0,1.0
421,421,AAPL,2017-01-26 00:00:00+00:00,121.94,122.44,121.6,121.67,26337576,115.8862134,26337576,0.0,1.0
422,422,AAPL,2017-01-27 00:00:00+00:00,121.95,122.35,121.6,122.14,20562944,115.8957169,20562944,0.0,1.0
423,423,AAPL,2017-01-30 00:00:00+00:00,121.63,121.63,120.66,120.93,30377503,115.5916035,30377503,0.0,1.0
424,424,AAPL,2017-01-31 00:00:00+00:00,121.35,121.39,120.62,121.15,49200993,115.3255043,49200993,0.0,1.0
425,425,AAPL,2017-02-01 00:00:00+00:00,128.75,130.49,127.01,127.03,111985040,122.3581267,111985040,0.0,1.0
426,426,AAPL,2017-02-02 00:00:00+00:00,128.53,129.39,127.78,127.975,33710411,122.1490488,33710411,0.0,1.0
427,427,AAPL,2017-02-03 00:00:00+00:00,129.08,129.19,128.16,128.31,24507301,122.6717437,24507301,0.0,1.0
428,428,AAPL,2017-02-06 00:00:00+00:00,130.29,130.5,128.9,129.13,26845924,123.8216725,26845924,0.0,1.0
429,429,AAPL,2017-02-07 00:00:00+00:00,131.53,132.09,130.45,130.54,38183841,125.0001119,38183841,0.0,1.0
430,430,AAPL,2017-02-08 00:00:00+00:00,132.04,132.22,131.22,131.35,23004072,125.4847927,23004072,0.0,1.0
